	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
32968	20112	Rps6ka2	path:mmu04914	Progesterone-mediated oocyte maturation	NP_035429	Q9WUT3
32969	23797	Akt3	path:mmu04914	Progesterone-mediated oocyte maturation	NP_035915	Q9WUA6
32970	26395	Map2k1	path:mmu04914	Progesterone-mediated oocyte maturation	NP_032953	Q3TMJ8
32971	26415	Mapk13	path:mmu04914	Progesterone-mediated oocyte maturation	NP_036080	Q9Z1B7
32972	26416	Mapk14	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001161980	Q5U421
32973	26419	Mapk8	path:mmu04914	Progesterone-mediated oocyte maturation	NP_057909	Q91Y86
32974	26420	Mapk9	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001157143	Q9WTU6
32975	268697	Ccnb1	path:mmu04914	Progesterone-mediated oocyte maturation	NP_758505	Q3TQW9
32976	30955	Pik3cg	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001139672	Q8C5Q7
32977	30955	Pik3cg	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001139672	Q9JHG7
32978	320207	Pik3r5	path:mmu04914	Progesterone-mediated oocyte maturation	NP_796294	Q5SW28
32979	52206	Anapc4	path:mmu04914	Progesterone-mediated oocyte maturation	NP_077175	Q91W96
32980	56150	Mad2l1	path:mmu04914	Progesterone-mediated oocyte maturation	NP_062372	Q9Z1B5
32981	56371	Fzr1	path:mmu04914	Progesterone-mediated oocyte maturation	NP_062731	Q9R1K5
32982	59008	Anapc5	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001035956	Q8BTZ4
32983	67071	Rps6ka6	path:mmu04914	Progesterone-mediated oocyte maturation	NP_080225	Q7TPS0
32984	69957	Cdc16	path:mmu04914	Progesterone-mediated oocyte maturation	NP_081552	Q8R349
32985	70891	Spdya	path:mmu04914	Progesterone-mediated oocyte maturation	NP_001136103	Q5IBH7
32986	104111	Adcy3	path:mmu04915	Estrogen signaling pathway	NP_001153008	Q80TY9
32987	11512	Adcy6	path:mmu04915	Estrogen signaling pathway	NP_031431	Q01341
32988	11513	Adcy7	path:mmu04915	Estrogen signaling pathway	NP_001032812	Q3U1P1
32989	11513	Adcy7	path:mmu04915	Estrogen signaling pathway	NP_001032812	Q3UU15
32990	11652	Akt2	path:mmu04915	Estrogen signaling pathway	NP_001103678	Q60823
32991	11909	Atf2	path:mmu04915	Estrogen signaling pathway	NP_001020264	Q543G2
32992	11909	Atf2	path:mmu04915	Estrogen signaling pathway	NP_001020264	Q640L6
32993	11909	Atf2	path:mmu04915	Estrogen signaling pathway	NP_001020264	Q68FE3
32994	11911	Atf4	path:mmu04915	Estrogen signaling pathway	NP_001274109	Q8CF69
32995	12912	Creb1	path:mmu04915	Estrogen signaling pathway	NP_001032815	Q62347
32996	12915	Atf6b	path:mmu04915	Estrogen signaling pathway	NP_059102	Q3UJ07
32997	13982	Esr1	path:mmu04915	Estrogen signaling pathway	NP_001289460	P19785
32998	14229	Fkbp5	path:mmu04915	Estrogen signaling pathway	NP_034350	Q64378
32999	14682	Gnaq	path:mmu04915	Estrogen signaling pathway	NP_032165	Q3UHH5
33000	14784	Grb2	path:mmu04915	Estrogen signaling pathway	NP_032189	Q60631
33001	15200	Hbegf	path:mmu04915	Estrogen signaling pathway	NP_034545	Q5FW64
33002	15482	Hspa1l	path:mmu04915	Estrogen signaling pathway	NP_038586	P16627
33003	15516	Hsp90ab1	path:mmu04915	Estrogen signaling pathway	NP_032328	Q71LX8
33004	15519	Hsp90aa1	path:mmu04915	Estrogen signaling pathway	NP_034610	Q80Y52
33005	16438	Itpr1	path:mmu04915	Estrogen signaling pathway	NP_034715	Q3UVA1
33006	16438	Itpr1	path:mmu04915	Estrogen signaling pathway	NP_034715	Q8BQN0
33007	16438	Itpr1	path:mmu04915	Estrogen signaling pathway	NP_034715	Q8C7X9
33008	16438	Itpr1	path:mmu04915	Estrogen signaling pathway	NP_034715	Q8C8N0
33009	16439	Itpr2	path:mmu04915	Estrogen signaling pathway	NP_034716	Q9Z329
33010	16476	Jun	path:mmu04915	Estrogen signaling pathway	NP_034721	Q52L79
33011	16519	Kcnj3	path:mmu04915	Estrogen signaling pathway	NP_001291739	Q3ZAT1
33012	16524	Kcnj9	path:mmu04915	Estrogen signaling pathway	NP_032455	Q544N3
33013	16653	Kras	path:mmu04915	Estrogen signaling pathway	NP_067259	Q5J7N1
33014	17390	Mmp2	path:mmu04915	Estrogen signaling pathway	NP_032636	Q3UG07
33015	18127	Nos3	path:mmu04915	Estrogen signaling pathway	NP_032739	Q8C5P3
33016	18176	Nras	path:mmu04915	Estrogen signaling pathway	NP_035067	Q4FJP3
33017	18176	Nras	path:mmu04915	Estrogen signaling pathway	NP_035067	Q9D091
33018	18707	Pik3cd	path:mmu04915	Estrogen signaling pathway	NP_001025008	Q3UDT3
33019	18707	Pik3cd	path:mmu04915	Estrogen signaling pathway	NP_001025008	Q8BS14
33020	18708	Pik3r1	path:mmu04915	Estrogen signaling pathway	NP_001020126	Q80UI5
33021	18708	Pik3r1	path:mmu04915	Estrogen signaling pathway	NP_001020126	Q8C7P2
33022	18710	Pik3r3	path:mmu04915	Estrogen signaling pathway	NP_853616	Q64143
33023	18753	Prkcd	path:mmu04915	Estrogen signaling pathway	NP_035233	Q53YN4
33024	18795	Plcb1	path:mmu04915	Estrogen signaling pathway	NP_001139302	Q9Z1B3
33025	18796	Plcb2	path:mmu04915	Estrogen signaling pathway	NP_001277719	E9PYI3
33026	18796	Plcb2	path:mmu04915	Estrogen signaling pathway	NP_001277719	Q3V3V2
33027	193740	Hspa1a	path:mmu04915	Estrogen signaling pathway	NP_034609	Q61696
33028	20662	Sos1	path:mmu04915	Estrogen signaling pathway	NP_033257	Q62245
33029	20683	Sp1	path:mmu04915	Estrogen signaling pathway	NP_038700	O89090
33030	20779	Src	path:mmu04915	Estrogen signaling pathway	NP_001020566	Q80XU2
33031	22027	Hsp90b1	path:mmu04915	Estrogen signaling pathway	NP_035761	Q3UAD6
33032	23797	Akt3	path:mmu04915	Estrogen signaling pathway	NP_035915	Q9WUA6
33033	26395	Map2k1	path:mmu04915	Estrogen signaling pathway	NP_032953	Q3TMJ8
33034	26396	Map2k2	path:mmu04915	Estrogen signaling pathway	NP_075627	Q63932
33035	26396	Map2k2	path:mmu04915	Estrogen signaling pathway	NP_075627	Q8CB46
33036	271849	Shc4	path:mmu04915	Estrogen signaling pathway	NP_950187	Q8CB26
33037	30955	Pik3cg	path:mmu04915	Estrogen signaling pathway	NP_001139672	Q8C5Q7
33038	30955	Pik3cg	path:mmu04915	Estrogen signaling pathway	NP_001139672	Q9JHG7
33039	320207	Pik3r5	path:mmu04915	Estrogen signaling pathway	NP_796294	Q5SW28
33040	104111	Adcy3	path:mmu04916	Melanogenesis	NP_001153008	Q80TY9
33041	11512	Adcy6	path:mmu04916	Melanogenesis	NP_031431	Q01341
33042	11513	Adcy7	path:mmu04916	Melanogenesis	NP_001032812	Q3U1P1
33043	11513	Adcy7	path:mmu04916	Melanogenesis	NP_001032812	Q3UU15
33044	12322	Camk2a	path:mmu04916	Melanogenesis	NP_001273738	P11798
33045	12323	Camk2b	path:mmu04916	Melanogenesis	NP_001167524	Q8BL41
33046	12325	Camk2g	path:mmu04916	Melanogenesis	NP_001034227	Q8BW40
33047	12325	Camk2g	path:mmu04916	Melanogenesis	NP_001034227	Q923T9
33048	12912	Creb1	path:mmu04916	Melanogenesis	NP_001032815	Q62347
33049	12914	Crebbp	path:mmu04916	Melanogenesis	NP_001020603	Q6GQV9
33050	13614	Edn1	path:mmu04916	Melanogenesis	NP_034234	Q544E0
33051	14366	Fzd4	path:mmu04916	Melanogenesis	NP_032081	Q61088
33052	14366	Fzd4	path:mmu04916	Melanogenesis	NP_032081	Q8BKU9
33053	14366	Fzd4	path:mmu04916	Melanogenesis	NP_032081	Q8BLL2
33054	14367	Fzd5	path:mmu04916	Melanogenesis	NP_001036124	Q9EQD0
33055	14368	Fzd6	path:mmu04916	Melanogenesis	NP_001155966	Q542J1
33056	14368	Fzd6	path:mmu04916	Melanogenesis	NP_001155966	Q61089
33057	14369	Fzd7	path:mmu04916	Melanogenesis	NP_032083	Q61090
33058	14369	Fzd7	path:mmu04916	Melanogenesis	NP_032083	Q810L8
33059	14369	Fzd7	path:mmu04916	Melanogenesis	NP_032083	Q9CUZ6
33060	14682	Gnaq	path:mmu04916	Melanogenesis	NP_032165	Q3UHH5
33061	16653	Kras	path:mmu04916	Melanogenesis	NP_067259	Q5J7N1
33062	17199	Mc1r	path:mmu04916	Melanogenesis	NP_032585	Q01727
33063	18176	Nras	path:mmu04916	Melanogenesis	NP_035067	Q4FJP3
33064	18176	Nras	path:mmu04916	Melanogenesis	NP_035067	Q9D091
33065	18750	Prkca	path:mmu04916	Melanogenesis	NP_035231	Q4VA93
33066	18751	Prkcb	path:mmu04916	Melanogenesis	NP_032881	P68404
33067	18752	Prkcg	path:mmu04916	Melanogenesis	NP_001278363	Q3UN66
33068	18795	Plcb1	path:mmu04916	Melanogenesis	NP_001139302	Q9Z1B3
33069	18796	Plcb2	path:mmu04916	Melanogenesis	NP_001277719	E9PYI3
33070	18796	Plcb2	path:mmu04916	Melanogenesis	NP_001277719	Q3V3V2
33071	20890	Wnt8a	path:mmu04916	Melanogenesis	NP_033316	Q64527
33072	210044	Adcy2	path:mmu04916	Melanogenesis	NP_705762	Q3V1Q3
33073	21414	Tcf7	path:mmu04916	Melanogenesis	NP_033357	Q80UF1
33074	21416	Tcf7l2	path:mmu04916	Melanogenesis	NP_001136390	Q924A0
33075	22173	Tyr	path:mmu04916	Melanogenesis	NP_035791	Q91XK0
33076	22178	Tyrp1	path:mmu04916	Melanogenesis	NP_001268943	Q3UFS3
33077	22408	Wnt1	path:mmu04916	Melanogenesis	NP_067254	Q3UR96
33078	22410	Wnt10b	path:mmu04916	Melanogenesis	NP_035848	Q1RME7
33079	22411	Wnt11	path:mmu04916	Melanogenesis	NP_001272721	Q059Y4
33080	22411	Wnt11	path:mmu04916	Melanogenesis	NP_001272721	Q3UTY8
33081	22412	Wnt9b	path:mmu04916	Melanogenesis	NP_035849	Q2TBA6
33082	22412	Wnt9b	path:mmu04916	Melanogenesis	NP_035849	Q8C718
33083	22413	Wnt2	path:mmu04916	Melanogenesis	NP_076142	Q8BRC7
33084	22415	Wnt3	path:mmu04916	Melanogenesis	NP_033547	P17553
33085	22415	Wnt3	path:mmu04916	Melanogenesis	NP_033547	Q3TQ59
33086	22417	Wnt4	path:mmu04916	Melanogenesis	NP_033549	Q3ZB23
33087	22420	Wnt6	path:mmu04916	Melanogenesis	NP_033552	P22727
33088	22422	Wnt7b	path:mmu04916	Melanogenesis	NP_001157105	P28047
33089	22423	Wnt8b	path:mmu04916	Melanogenesis	NP_035850	Q8BQD1
33090	26395	Map2k1	path:mmu04916	Melanogenesis	NP_032953	Q3TMJ8
33091	26396	Map2k2	path:mmu04916	Melanogenesis	NP_075627	Q63932
33092	26396	Map2k2	path:mmu04916	Melanogenesis	NP_075627	Q8CB46
33093	328572	Ep300	path:mmu04916	Melanogenesis	NP_808489	Q8BJ14
33094	56637	Gsk3b	path:mmu04916	Melanogenesis	NP_062801	Q9WV60
33095	93735	Wnt16	path:mmu04916	Melanogenesis	NP_444346	Q9QYS1
33096	93897	Fzd10	path:mmu04916	Melanogenesis	NP_780493	Q8BKG4
33097	103988	Gck	path:mmu04917	Prolactin signaling pathway	NP_001274315	Q5SVI6
33098	11652	Akt2	path:mmu04917	Prolactin signaling pathway	NP_001103678	Q60823
33099	243537	Uroc1	path:mmu00340	Histidine metabolism	NP_659189	Q8VC12
33100	12443	Ccnd1	path:mmu04917	Prolactin signaling pathway	NP_031657	Q790L7
33101	12444	Ccnd2	path:mmu04917	Prolactin signaling pathway	NP_033959	Q4FK45
33102	12640	Cga	path:mmu04917	Prolactin signaling pathway	NP_034019	P01216
33103	12991	Csn2	path:mmu04917	Prolactin signaling pathway	NP_001272949	Q8BGL0
33104	13074	Cyp17a1	path:mmu04917	Prolactin signaling pathway	NP_031835	Q3UYU1
33105	13074	Cyp17a1	path:mmu04917	Prolactin signaling pathway	NP_031835	Q53YJ1
33106	13711	Elf5	path:mmu04917	Prolactin signaling pathway	NP_001139285	Q8VDK3
33107	13982	Esr1	path:mmu04917	Prolactin signaling pathway	NP_001289460	P19785
33108	338403	Cndp1	path:mmu00340	Histidine metabolism	NP_803233	Q3TSF8
33109	338403	Cndp1	path:mmu00340	Histidine metabolism	NP_803233	Q8BUG2
33110	14784	Grb2	path:mmu04917	Prolactin signaling pathway	NP_032189	Q60631
33111	16333	Ins1	path:mmu04917	Prolactin signaling pathway	NP_032412	Q545I7
33112	16334	Ins2	path:mmu04917	Prolactin signaling pathway	NP_001172012	Q5EEX1
33113	16452	Jak2	path:mmu04917	Prolactin signaling pathway	NP_001041642	Q62120
33114	16653	Kras	path:mmu04917	Prolactin signaling pathway	NP_067259	Q5J7N1
33115	56752	Aldh9a1	path:mmu00340	Histidine metabolism	NP_064377	Q3U367
33116	56752	Aldh9a1	path:mmu00340	Histidine metabolism	NP_064377	Q3V1N7
33117	56752	Aldh9a1	path:mmu00340	Histidine metabolism	NP_064377	Q9JLJ2
33118	18176	Nras	path:mmu04917	Prolactin signaling pathway	NP_035067	Q4FJP3
33119	18176	Nras	path:mmu04917	Prolactin signaling pathway	NP_035067	Q9D091
33120	18707	Pik3cd	path:mmu04917	Prolactin signaling pathway	NP_001025008	Q3UDT3
33121	18707	Pik3cd	path:mmu04917	Prolactin signaling pathway	NP_001025008	Q8BS14
33122	18708	Pik3r1	path:mmu04917	Prolactin signaling pathway	NP_001020126	Q80UI5
33123	18708	Pik3r1	path:mmu04917	Prolactin signaling pathway	NP_001020126	Q8C7P2
33124	18710	Pik3r3	path:mmu04917	Prolactin signaling pathway	NP_853616	Q64143
33125	56847	Aldh1a3	path:mmu00340	Histidine metabolism	NP_444310	Q9JHW9
33126	19697	Rela	path:mmu04917	Prolactin signaling pathway	NP_033071	Q548Y4
33127	20662	Sos1	path:mmu04917	Prolactin signaling pathway	NP_033257	Q62245
33128	20779	Src	path:mmu04917	Prolactin signaling pathway	NP_001020566	Q80XU2
33129	20846	Stat1	path:mmu04917	Prolactin signaling pathway	NP_001192242	Q8C8M3
33130	20846	Stat1	path:mmu04917	Prolactin signaling pathway	NP_001192242	Q8CFQ1
33131	20848	Stat3	path:mmu04917	Prolactin signaling pathway	NP_035616	Q6GU23
33132	20850	Stat5a	path:mmu04917	Prolactin signaling pathway	NP_001157534	Q3UZ79
33133	216233	Socs2	path:mmu04917	Prolactin signaling pathway	NP_001162126	Q548Q7
33134	23797	Akt3	path:mmu04917	Prolactin signaling pathway	NP_035915	Q9WUA6
33135	26395	Map2k1	path:mmu04917	Prolactin signaling pathway	NP_032953	Q3TMJ8
33136	26396	Map2k2	path:mmu04917	Prolactin signaling pathway	NP_075627	Q63932
33137	26396	Map2k2	path:mmu04917	Prolactin signaling pathway	NP_075627	Q8CB46
33138	26415	Mapk13	path:mmu04917	Prolactin signaling pathway	NP_036080	Q9Z1B7
33139	26416	Mapk14	path:mmu04917	Prolactin signaling pathway	NP_001161980	Q5U421
33140	26419	Mapk8	path:mmu04917	Prolactin signaling pathway	NP_057909	Q91Y86
33141	67689	Aldh3b1	path:mmu00340	Histidine metabolism	NP_080592	Q80VQ0
33142	26420	Mapk9	path:mmu04917	Prolactin signaling pathway	NP_001157143	Q9WTU6
33143	271849	Shc4	path:mmu04917	Prolactin signaling pathway	NP_950187	Q8CB26
33144	30955	Pik3cg	path:mmu04917	Prolactin signaling pathway	NP_001139672	Q8C5Q7
33145	30955	Pik3cg	path:mmu04917	Prolactin signaling pathway	NP_001139672	Q9JHG7
33146	320207	Pik3r5	path:mmu04917	Prolactin signaling pathway	NP_796294	Q5SW28
33147	56637	Gsk3b	path:mmu04917	Prolactin signaling pathway	NP_062801	Q9WV60
33148	67296	Socs4	path:mmu04917	Prolactin signaling pathway	NP_543119	Q91ZA6
33149	104111	Adcy3	path:mmu04918	Thyroid hormone synthesis	NP_001153008	Q80TY9
33150	11512	Adcy6	path:mmu04918	Thyroid hormone synthesis	NP_031431	Q01341
33151	11513	Adcy7	path:mmu04918	Thyroid hormone synthesis	NP_001032812	Q3U1P1
33152	11513	Adcy7	path:mmu04918	Thyroid hormone synthesis	NP_001032812	Q3UU15
33153	11909	Atf2	path:mmu04918	Thyroid hormone synthesis	NP_001020264	Q543G2
33154	11909	Atf2	path:mmu04918	Thyroid hormone synthesis	NP_001020264	Q640L6
33155	11909	Atf2	path:mmu04918	Thyroid hormone synthesis	NP_001020264	Q68FE3
33156	11911	Atf4	path:mmu04918	Thyroid hormone synthesis	NP_001274109	Q8CF69
33157	11931	Atp1b1	path:mmu04918	Thyroid hormone synthesis	NP_033851	Q3TV47
33158	11931	Atp1b1	path:mmu04918	Thyroid hormone synthesis	NP_033851	Q545P0
33159	11932	Atp1b2	path:mmu04918	Thyroid hormone synthesis	NP_038201	Q3UR55
33160	11933	Atp1b3	path:mmu04918	Thyroid hormone synthesis	NP_031528	Q544Q7
33161	11936	Fxyd2	path:mmu04918	Thyroid hormone synthesis	NP_031529	Q6ITT2
33162	76507	Aoc1	path:mmu00340	Histidine metabolism	NP_001155093	Q3UKB9
33163	12330	Canx	path:mmu04918	Thyroid hormone synthesis	NP_001103969	Q5SUC3
33164	12640	Cga	path:mmu04918	Thyroid hormone synthesis	NP_034019	P01216
33165	12912	Creb1	path:mmu04918	Thyroid hormone synthesis	NP_001032815	Q62347
33166	12915	Atf6b	path:mmu04918	Thyroid hormone synthesis	NP_059102	Q3UJ07
33167	14682	Gnaq	path:mmu04918	Thyroid hormone synthesis	NP_032165	Q3UHH5
33168	14780	Gpx5	path:mmu04918	Thyroid hormone synthesis	NP_034473	Q496Q2
33169	14780	Gpx5	path:mmu04918	Thyroid hormone synthesis	NP_034473	Q8CC60
33170	14780	Gpx5	path:mmu04918	Thyroid hormone synthesis	NP_034473	Q8CDQ5
33171	16438	Itpr1	path:mmu04918	Thyroid hormone synthesis	NP_034715	Q3UVA1
33172	16438	Itpr1	path:mmu04918	Thyroid hormone synthesis	NP_034715	Q8BQN0
33173	16438	Itpr1	path:mmu04918	Thyroid hormone synthesis	NP_034715	Q8C7X9
33174	16438	Itpr1	path:mmu04918	Thyroid hormone synthesis	NP_034715	Q8C8N0
33175	16439	Itpr2	path:mmu04918	Thyroid hormone synthesis	NP_034716	Q9Z329
33176	18750	Prkca	path:mmu04918	Thyroid hormone synthesis	NP_035231	Q4VA93
33177	18752	Prkcg	path:mmu04918	Thyroid hormone synthesis	NP_001278363	Q3UN66
33178	18795	Plcb1	path:mmu04918	Thyroid hormone synthesis	NP_001139302	Q9Z1B3
33179	18796	Plcb2	path:mmu04918	Thyroid hormone synthesis	NP_001277719	E9PYI3
33180	18796	Plcb2	path:mmu04918	Thyroid hormone synthesis	NP_001277719	Q3V3V2
33181	22027	Hsp90b1	path:mmu04918	Thyroid hormone synthesis	NP_035761	Q3UAD6
33182	22130	Ttf1	path:mmu04918	Thyroid hormone synthesis	NP_033468	Q62187
33183	232975	Atp1a3	path:mmu04918	Thyroid hormone synthesis	NP_001277398	Q8R0E8
33184	67305	Gpx7	path:mmu04918	Thyroid hormone synthesis	NP_077160	Q99LJ6
33185	67821	Atp1b4	path:mmu04918	Thyroid hormone synthesis	NP_001277318	Q99ME6
33186	98660	Atp1a2	path:mmu04918	Thyroid hormone synthesis	NP_848492	Q6PIE5
33187	11461	Actb	path:mmu04919	Thyroid hormone signaling pathway	NP_031419	P60710
33188	11465	Actg1	path:mmu04919	Thyroid hormone signaling pathway	NP_033739	Q4KL81
33189	11652	Akt2	path:mmu04919	Thyroid hormone signaling pathway	NP_001103678	Q60823
33190	11931	Atp1b1	path:mmu04919	Thyroid hormone signaling pathway	NP_033851	Q3TV47
33191	11931	Atp1b1	path:mmu04919	Thyroid hormone signaling pathway	NP_033851	Q545P0
33192	11932	Atp1b2	path:mmu04919	Thyroid hormone signaling pathway	NP_038201	Q3UR55
33193	11933	Atp1b3	path:mmu04919	Thyroid hormone signaling pathway	NP_031528	Q544Q7
33194	11936	Fxyd2	path:mmu04919	Thyroid hormone signaling pathway	NP_031529	Q6ITT2
33195	11938	Atp2a2	path:mmu04919	Thyroid hormone signaling pathway	NP_001103610	O55143
33196	11938	Atp2a2	path:mmu04919	Thyroid hormone signaling pathway	NP_001103610	Q5DTI2
33197	12159	Bmp4	path:mmu04919	Thyroid hormone signaling pathway	NP_031580	Q3ULR1
33198	12443	Ccnd1	path:mmu04919	Thyroid hormone signaling pathway	NP_031657	Q790L7
33199	12914	Crebbp	path:mmu04919	Thyroid hormone signaling pathway	NP_001020603	Q6GQV9
33200	13982	Esr1	path:mmu04919	Thyroid hormone signaling pathway	NP_001289460	P19785
33201	14463	Gata4	path:mmu04919	Thyroid hormone signaling pathway	NP_032118	Q3UYJ1
33202	15182	Hdac2	path:mmu04919	Thyroid hormone signaling pathway	NP_032255	Q3TMT1
33203	15183	Hdac3	path:mmu04919	Thyroid hormone signaling pathway	NP_034541	Q9JM08
33204	15251	Hif1a	path:mmu04919	Thyroid hormone signaling pathway	NP_034561	Q61221
33205	16653	Kras	path:mmu04919	Thyroid hormone signaling pathway	NP_067259	Q5J7N1
33206	17869	Myc	path:mmu04919	Thyroid hormone signaling pathway	NP_001170823	P01108
33207	17888	Myh6	path:mmu04919	Thyroid hormone signaling pathway	NP_001157643	Q02566
33208	17978	Ncoa2	path:mmu04919	Thyroid hormone signaling pathway	NP_001289631	Q8BN74
33209	17978	Ncoa2	path:mmu04919	Thyroid hormone signaling pathway	NP_001289631	Q8C961
33210	17978	Ncoa2	path:mmu04919	Thyroid hormone signaling pathway	NP_001289631	Q8CAG7
33211	17978	Ncoa2	path:mmu04919	Thyroid hormone signaling pathway	NP_001289631	Q8CBM5
33212	17978	Ncoa2	path:mmu04919	Thyroid hormone signaling pathway	NP_001289631	Q8CE59
33213	17979	Ncoa3	path:mmu04919	Thyroid hormone signaling pathway	NP_032705	Q05BA5
33214	18129	Notch2	path:mmu04919	Thyroid hormone signaling pathway	NP_035058	O35516
33215	18132	Notch4	path:mmu04919	Thyroid hormone signaling pathway	NP_035059	P31695
33216	18176	Nras	path:mmu04919	Thyroid hormone signaling pathway	NP_035067	Q4FJP3
33217	18176	Nras	path:mmu04919	Thyroid hormone signaling pathway	NP_035067	Q9D091
33218	18640	Pfkfb2	path:mmu04919	Thyroid hormone signaling pathway	NP_001155887	Q6GTL7
33219	18640	Pfkfb2	path:mmu04919	Thyroid hormone signaling pathway	NP_001155887	Q8CDS6
33220	18707	Pik3cd	path:mmu04919	Thyroid hormone signaling pathway	NP_001025008	Q3UDT3
33221	18707	Pik3cd	path:mmu04919	Thyroid hormone signaling pathway	NP_001025008	Q8BS14
33222	18708	Pik3r1	path:mmu04919	Thyroid hormone signaling pathway	NP_001020126	Q80UI5
33223	18708	Pik3r1	path:mmu04919	Thyroid hormone signaling pathway	NP_001020126	Q8C7P2
33224	18710	Pik3r3	path:mmu04919	Thyroid hormone signaling pathway	NP_853616	Q64143
33225	18750	Prkca	path:mmu04919	Thyroid hormone signaling pathway	NP_035231	Q4VA93
33226	18752	Prkcg	path:mmu04919	Thyroid hormone signaling pathway	NP_001278363	Q3UN66
33227	18795	Plcb1	path:mmu04919	Thyroid hormone signaling pathway	NP_001139302	Q9Z1B3
33228	18796	Plcb2	path:mmu04919	Thyroid hormone signaling pathway	NP_001277719	E9PYI3
33229	18796	Plcb2	path:mmu04919	Thyroid hormone signaling pathway	NP_001277719	Q3V3V2
33230	18799	Plcd1	path:mmu04919	Thyroid hormone signaling pathway	NP_001280577	Q8R3B1
33231	19744	Rheb	path:mmu04919	Thyroid hormone signaling pathway	NP_444305	Q921J2
33232	20181	Rxra	path:mmu04919	Thyroid hormone signaling pathway	NP_001277410	Q6LC96
33233	20183	Rxrg	path:mmu04919	Thyroid hormone signaling pathway	NP_001153203	P28705
33234	20502	Slc16a2	path:mmu04919	Thyroid hormone signaling pathway	NP_033223	Q05BA2
33235	20544	Slc9a1	path:mmu04919	Thyroid hormone signaling pathway	NP_058677	Q3UDC9
33236	20544	Slc9a1	path:mmu04919	Thyroid hormone signaling pathway	NP_058677	Q61165
33237	20779	Src	path:mmu04919	Thyroid hormone signaling pathway	NP_001020566	Q80XU2
33238	20846	Stat1	path:mmu04919	Thyroid hormone signaling pathway	NP_001192242	Q8C8M3
33239	20846	Stat1	path:mmu04919	Thyroid hormone signaling pathway	NP_001192242	Q8CFQ1
33240	210789	Tbc1d4	path:mmu04919	Thyroid hormone signaling pathway	NP_001074747	Q8BYJ6
33241	216154	Med16	path:mmu04919	Thyroid hormone signaling pathway	NP_001156748	Q3UET8
33242	21834	Thrb	path:mmu04919	Thyroid hormone signaling pathway	NP_001106888	Q3UZT5
33243	22059	Trp53	path:mmu04919	Thyroid hormone signaling pathway	NP_001120705	Q80ZA1
33244	22084	Tsc2	path:mmu04919	Thyroid hormone signaling pathway	NP_001034452	Q7TT21
33245	22417	Wnt4	path:mmu04919	Thyroid hormone signaling pathway	NP_033549	Q3ZB23
33246	232975	Atp1a3	path:mmu04919	Thyroid hormone signaling pathway	NP_001277398	Q8R0E8
33247	23797	Akt3	path:mmu04919	Thyroid hormone signaling pathway	NP_035915	Q9WUA6
33248	26395	Map2k1	path:mmu04919	Thyroid hormone signaling pathway	NP_032953	Q3TMJ8
33249	26396	Map2k2	path:mmu04919	Thyroid hormone signaling pathway	NP_075627	Q63932
33250	26396	Map2k2	path:mmu04919	Thyroid hormone signaling pathway	NP_075627	Q8CB46
33251	30955	Pik3cg	path:mmu04919	Thyroid hormone signaling pathway	NP_001139672	Q8C5Q7
33252	30955	Pik3cg	path:mmu04919	Thyroid hormone signaling pathway	NP_001139672	Q9JHG7
33253	320207	Pik3r5	path:mmu04919	Thyroid hormone signaling pathway	NP_796294	Q5SW28
33254	328572	Ep300	path:mmu04919	Thyroid hormone signaling pathway	NP_808489	Q8BJ14
33255	329650	Med12l	path:mmu04919	Thyroid hormone signaling pathway	NP_808523	Q8BQM9
33256	433759	Hdac1	path:mmu04919	Thyroid hormone signaling pathway	NP_032254	Q58E49
33257	56421	Pfkp	path:mmu04919	Thyroid hormone signaling pathway	NP_001278000	Q9WUA3
33258	56637	Gsk3b	path:mmu04919	Thyroid hormone signaling pathway	NP_062801	Q9WV60
33259	59024	Med12	path:mmu04919	Thyroid hormone signaling pathway	NP_067496	Q2NLB9
33260	67821	Atp1b4	path:mmu04919	Thyroid hormone signaling pathway	NP_001277318	Q99ME6
33261	76199	Med13l	path:mmu04919	Thyroid hormone signaling pathway	NP_766012	Q6GQS5
33262	76199	Med13l	path:mmu04919	Thyroid hormone signaling pathway	NP_766012	Q6JPI3
33263	98660	Atp1a2	path:mmu04919	Thyroid hormone signaling pathway	NP_848492	Q6PIE5
33264	100705	Acacb	path:mmu04920	Adipocytokine signaling pathway	NP_598665	Q3UHC8
33265	100705	Acacb	path:mmu04920	Adipocytokine signaling pathway	NP_598665	Q9ESZ3
33266	105787	Prkaa1	path:mmu04920	Adipocytokine signaling pathway	NP_001013385	Q5EG47
33267	105787	Prkaa1	path:mmu04920	Adipocytokine signaling pathway	NP_001013385	Q8BUX6
33268	11604	Agrp	path:mmu04920	Adipocytokine signaling pathway	NP_001258735	Q3UU47
33269	11652	Akt2	path:mmu04920	Adipocytokine signaling pathway	NP_001103678	Q60823
33270	12491	Cd36	path:mmu04920	Adipocytokine signaling pathway	NP_001153027	Q3UAI3
33271	12491	Cd36	path:mmu04920	Adipocytokine signaling pathway	NP_001153027	Q8C6Z4
